Company,Job_Openings,Job_Contents,Salaey,Address,Others,Welfare,Url,Linux,Shell,Python,MySQL,MS SQL,PostgreSQL,Oracle,ETL,Git,Github,hadoop,Azure,AWS,Hive,Tableau,Power BI​,Data Modeling,Google Analytics,Matlab,R,Go,Java,JavaScript,jQuery,Node.js,CSS,HTML,PHP,C,C++,C#
明台產物保險股份有限公司(三井住友海上集團),110年度研發替代役_ 數據建模人員(總公司-資訊部),"主要依據公司中長期策略與經營目標，協助以資訊軟體能力推動數位化應用。
並利用數據科學針對同質客戶群貼標，快速掌握客戶屬性與需求，
提供更精準商品與服務，用視覺化工具溝通特徵與模型分析結果，提升協作效率。
工作內容
1.於軟體開發流程中，完成設計、評估、執行、測試各階段任務。
2.透過各項個人及團隊活動，持續提升寫作品質及效能。

具備能力如下
1. 擅長深度學習演算法
2. 視覺化工具Tableau


此職位為110年度研發替代役保留名額。

","月薪35,000~40,000元",台北市大安區仁愛路四段1號,此職位為110年度研發替代役保留名額。,"先來看看明台吸引人的福利制度吧!
https://goo.gl/f3qhFy

薪資制度：
我們建置具有市場競爭力的薪酬制度，近年更以幸福企業為目標，提供更好的薪資福利給明台員工，讓員工可以盡情在工作上發揮。

優於同業的福利制度：
1. 近四年年終獎金平均3個月以上
2. 每年7月發給紅利
3. 優於勞基法之休假制度（通過試用期即享有特休假）
4. 兩節禮券(中秋、端午) 
5. 鼓勵休假獎金
6. 健全退休金制度
8. 員工急難救助和撫卹
9. 婚喪喜慶禮金
10. 子女教育獎助金
11. 幼兒補助
12. 醫師駐診服務(總公司)
13. 員工定期健康檢查
14. 員工團保

教育訓練及員工進修補助：
1. 完整國內外教育訓練課程(日本、德國、英國、香港、新加坡...等國家)
2. 員工英、日文補助進修補助
3. 相關課程證照補助
4. 考取證照獎勵
5. 碩士進修補助

多樣化的員工團康活動：
為讓員工可以再辛苦工作之餘與生活達到平衡，我們提供各式各樣的團康活動
1. 多元化的社團活動：攝影、路跑、各式球類、瑜珈、有氧舞蹈等
2. 讓你吃到撐的員工聚餐
3. 備感溫馨的家庭日
4. 比奧運還熱血的運動會
5. 媲美奧斯卡的忘年會
",https://www.104.com.tw/job/73dfg?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國泰金控_國泰金融控股股份有限公司,"資料科學工程師 (Data Science Web Frontend Engineer) -- 資料科學實驗室 (數數發中心, DDT)","我們 資料科學實驗室 的文化

- 我們樂於互相分享，也樂於互相學習

- 我們有主動發現問題，主動解決問題的特質

- 我們的討論風氣興盛，沒有階級之分

【 職務內容 】
我們 資料科學實驗室 正在尋找的 Web 前端工程師
- 加入產品團隊，一同討論產品功能與方向，並且負責產品的使用者介面設計。
- 樂於與產品團隊各角色合作，並保持主動積極的態度讓產品持續進步。
- 根據需求規劃流暢且直觀的產品，包括 user flow, wireframe, prototype，並以此和相關利害關係人進行溝通確認。
- 運用各種研究方法，了解使用者的想法並驗證產品設計。","月薪30,000~90,000元",台北市信義區松仁路7號,"【 職位要求 】
- 善於傾聽，發掘深層問題，思考解決辦法。
- 具備良好的邏輯思維與溝通協調能力，能與合作夥伴有效的溝通。
- 能產出 user flow，wireframe 且有效率的溝通設計想法。
- 具有至少 2 年以上 Web 及 UI, UX 設計相關工作經驗，有過人的美感和創新的點子。 
- 熟悉 HTML、CSS3
- 具有 RWD 網頁設計與介面流程規劃、切版建置、網頁互動效果
- 對一切事物懷抱著好奇心，會積極學習了解設計相關資訊、技術與趨勢。
- 提供作品集 Github / Gitlab 等連結

【 加分條件 】 
- 瞭解任一主流前端框架( Angular, React, Vue) ，元件化的基本概念。 
- 瞭解 RESTful API 概念， 與後端協同串接API經驗。 
- 至少熟悉一種 CSS Framework，能處理跨瀏覽器議題。
- 模組化設計網頁資源的經驗。 
- 曾經有過新創公司工作的經驗，勇於接受各種挑戰。",年終獎金，端午、中秋代金，婚喪禮金，生日禮物，員工保險，子女教育補助費，登山活動，春秋兩季旅遊，年終聚餐補助，國建購屋優惠。,https://www.104.com.tw/job/6ywxw?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
緯創資通股份有限公司,【數位人才競賽體驗活動-個人報名】數據科學體驗,"【數位人才競賽體驗活動-個人報名】數據科學體驗
對於數據分析、深度學習與演算法有興趣，且具備基本知識、能力即可加入體驗。

◆活動對象：資管/資工、電子/電機、統計/應數、商務智慧、演算相關學科系所之大二升大三以上在學學生

◆活動時間：110/07/01(四)～08/31(二)，每週固定週二、週三、週四，共出勤三日

◆活動地點：(請於投遞履歷時備註欲參加地點)
　緯創汐止辦公區：新北市汐止區新台五路一段88號21樓
　緯創高雄辦公區：高雄市鹽埕區大勇路98號3樓 

◆競賽獎項：
完成體驗活動，緯創將頒發活動證書。
個人MVP及優勝隊伍之高額獎金資訊5/18(二)於 Wistron Career粉絲專頁貼文公布！
更有機會於畢業後入職緯創時，獲得10萬元入職獎金！

◆個人報名須知：
1. 主辦單位將視組隊報名各組之組員專長，依團隊意願進行與個別報名之不同專長人員配對。
2. 詳情請下載活動簡章：https://reurl.cc/3NzVzj

",時薪160元以上,高雄市鹽埕區,"◆ 需能配合每週固定出勤週二至週四
◆ 務必詳閱以上之職務說明及活動簡章
◆ 報名加分項目: 至GOLF學用接軌聯盟平台-緯創數位學院，申請帳號並完成線上學程！
申請網址：https://www.golfedu.org/login/
路徑: 登入/註冊→實習培訓→產業知識學院(點選緯創)→報名學程→開始課程學習","1.每週上班五天、彈性上下班
2.員工分紅、績效獎金
3.完善的教育訓練體系
  (1)OJT(On the job training工作現場訓練)
  (2)海外據點訓練 (3)新進人員訓練、(4)職能別專業訓練體系
  (5)管理才能訓練體系 (6)內部師資培訓練體系
  (7)TQM訓練系 (8)國際化訓練體系 (9)IT應用訓練體系
  (10)自我啟發訓練體系

4.體貼的辦公環境
  (1)員工餐廳(新竹廠區) (2)健身中心(台北公司) (3)籃球場 (台北公司) 
  (4)韻律教室 (5)銀行代辦處 (6)保險諮詢
 
5.豐富的福利項目
  (1)遍及基隆、雙北、桃園與新竹之免費交通車(依各區實際情況而定)
  (2)生育補助每胎6萬 (3)有薪活力假
  (4)公司全額補助團體保險(員工本人壽險、意外與住院醫療險) (5)婚喪喜慶與急難補助
  (6)生日、三節福利金  (7)多元社團活動 (8)定期電影欣賞會(台北公司)
  (9)國內外旅遊活動與補助 (10)員工生涯發展與諮商中心
  (11)優秀員工表揚與獎勵 (12)各式民生消費用品特賣

追蹤粉絲專頁瞭解更多:https://www.facebook.com/wistroncareer/",https://www.104.com.tw/job/79yvi?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萬達寵物事業股份有限公司,WD-資料分析工程師,"【團隊目標】
我們正在打造寵物產業裡少數(甚至唯一)高度數據驅動、數位化的新零售通路，透過數據 empower 通路營運、會員服務，希望能夠邀請你來參與這場盛宴。

【工作內容】
1. 抓取、清理、分析、串接資料
2. 配合公司各單位進行數據分析與報表開發 (供應鏈 / CRM)  
3. 數據驅動的下單補貨、會員行銷等模組
4. 資料可視化 ( Tableau / Python )  

【我們希望你的技能是這樣的】
- 一定要會撰寫 SQL (Oracle / MS SQL Server / MySQL至少一種)
- 有這些更好 Python /  ASP.NET / Tableau
- 熟悉資料庫/資料結構 - 開發及串接 API 與資料庫設計與優化
- 良好的溝通能力，能夠接住老闆的笑話
- 清晰的邏輯能力，與同事討論出做法並用程式實踐它

【不小心有這些技能與興趣是加分的】
1. 熱愛程式與數據，喜歡研究新技術
2. 樂意跟同事們一起討論打造一流產品
3. 具備統計與數據分析知識，希望往資料分析工程師、資料分析師、數據科學家發展","月薪40,000元以上",台北市中山區長安東路一段23號4樓之3,"1.熟悉資料庫與 SQL 語句應用
2.熟悉 Python / Tableau 資料視覺化與分析工具","◆ 員工獨享
1.員工商品購物優惠
2.員工寵物美容優惠
3.員工健康檢查
4.員工制服

◆ 獎金發放
1.美容人員績效獎金
2.門市人員業績獎金
3.三節禮金
4.生日禮金
5.轉介專業技職人員任職獎金
6.年終獎金
7.經營績效分紅獎金

◆ 合法保險
1.依法提撥勞工退休金
2.依法投保之勞健保
3.免費團保及意外保險
4.育嬰保險

◆ 完善體系制度
1.完整的教育訓練
2.順暢的升遷管道
3.無限的發展前景
4.依法核發加班費

◆ 休假制度
1.一到職就享10天特休
2.產假/陪產假
3.家庭照顧假/女性同仁生理假
4.其他法定請休假

◆ 休閒時光
1.部門聚餐
2.公司春酒

◆ 其他
1.專業技職人員進修補助
2.紮實的調派機制與補助
3.辦公室人員經申請核准後，可攜帶寵物上班

◆ 反就業歧視宣言:
1.我們重視員工的權利及健康，並遵守相關法令對員工及女性員工之相關保護措施。
2.我們禁止任何形式的歧視、性騷擾及不人道對待員工，並尊重應徵者自由選擇職業及員工自由結社的權利。
3.我們各項人事制度，不因員工的種族、膚色、國籍、階級、語言、思想、宗教、黨派、籍貫、出生地、性別、性傾向、年齡、婚姻、懷孕、容貌、五官、身心障礙、或以往為勞方代表身分為由，而有差別待遇。",https://www.104.com.tw/job/791jh?jobsource=jolist_c_relevance,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
達易特基因科技股份有限公司,行政專員,"不一樣的工作選擇，給自己不一樣的未來！
達易特生醫集團是由一群科學家、醫師與健康管理專業人員所創組的團隊，致力於提供健康時的健康風險評估、以及才能天賦潛能啟發的各項發展。我們以基因檢測為專業核心基礎，以健康需求為思考出發點，發展多元生活化產品與服務。

如果您也認同工作價值是兼具財富、成就、家人健康與社會責任，願意給自己與身邊每個你關心的人，有機會精準掌握的未來。歡迎加入達易特這個大家庭，我們將提供更全面性的舞台讓您盡情發揮。

我們提供優渥的薪資福利，以及讓您盡情發揮自我的國際平台，
更有機會將您塑造成專業達人，歡迎您來挑戰自我！

1.起薪30,000元以上，根據資歷與條件面議
2.設有績效獎金與分紅制度 
3.春酒尾牙與每月聚餐
4.員購福利 
5.每年高達3萬元以上之員工健康管理福利

工作內容：
1.接待貴賓訪客與客戶、VIP服務管理
2.公司文件建檔與管理 
3.協助會議、活動籌備、準備統計報表、簡報、企劃等資料 
4.行政庶務處理
5.其他主管交辦事宜或部門後勤支援

本工作極需具有「親和力」、「服務熱忱」與「文書處理能力」
請審閱條件後符合，再予以投遞","月薪30,000~45,000元",高雄市前鎮區一心一路239號10樓,,"勞保、健保、勞退，週休二日、不定期聚餐

◆ 制度類
	1.績效獎金
        2.營運紅利
	3.完整的教育訓練
	4.順暢的升遷管道
        5.提供員工每年三萬元以上之健康管理

◆ 請 / 休假制度
	1.週休二日
	2.特休/年假
  ",https://www.104.com.tw/job/67b1s?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萬達寵物事業股份有限公司,WD-資料工程師,"【團隊目標】
我們正在打造寵物產業裡少數(甚至唯一)高度數據驅動、數位化的新零售通路，透過數據 empower 通路營運、會員服務，希望能夠邀請你來參與這場盛宴。

【工作內容】
1. 抓取、清理、分析、串接資料
2. 配合公司各單位進行數據分析與報表開發 (供應鏈 / CRM)  
3. 數據驅動的下單補貨、會員行銷等模組
4. 資料可視化 ( Tableau / Python )  

【我們希望你的技能是這樣的】
- 一定要會撰寫 SQL (Oracle / MS SQL Server / MySQL至少一種)
- 有這些更好 Python /  ASP.NET / Tableau
- 熟悉資料庫/資料結構 - 開發及串接 API 與資料庫設計與優化
- 良好的溝通能力，能夠接住老闆的笑話
- 清晰的邏輯能力，與同事討論出做法並用程式實踐它

【不小心有這些技能與興趣是加分的】
1. 熱愛程式與數據，喜歡研究新技術
2. 樂意跟同事們一起討論打造一流產品
3. 具備統計與數據分析知識，希望往資料分析工程師、資料分析師、數據科學家發展","月薪40,000元以上",台北市中山區長安東路一段23號4樓之3,"1.熟悉資料庫與 SQL 語句應用
2.熟悉 Python / Tableau 資料視覺化與分析工具","◆ 員工獨享
1.員工商品購物優惠
2.員工寵物美容優惠
3.員工健康檢查
4.員工制服

◆ 獎金發放
1.美容人員績效獎金
2.門市人員業績獎金
3.三節禮金
4.生日禮金
5.轉介專業技職人員任職獎金
6.年終獎金
7.經營績效分紅獎金

◆ 合法保險
1.依法提撥勞工退休金
2.依法投保之勞健保
3.免費團保及意外保險
4.育嬰保險

◆ 完善體系制度
1.完整的教育訓練
2.順暢的升遷管道
3.無限的發展前景
4.依法核發加班費

◆ 休假制度
1.一到職就享10天特休
2.產假/陪產假
3.家庭照顧假/女性同仁生理假
4.其他法定請休假

◆ 休閒時光
1.部門聚餐
2.公司春酒

◆ 其他
1.專業技職人員進修補助
2.紮實的調派機制與補助
3.辦公室人員經申請核准後，可攜帶寵物上班

◆ 反就業歧視宣言:
1.我們重視員工的權利及健康，並遵守相關法令對員工及女性員工之相關保護措施。
2.我們禁止任何形式的歧視、性騷擾及不人道對待員工，並尊重應徵者自由選擇職業及員工自由結社的權利。
3.我們各項人事制度，不因員工的種族、膚色、國籍、階級、語言、思想、宗教、黨派、籍貫、出生地、性別、性傾向、年齡、婚姻、懷孕、容貌、五官、身心障礙、或以往為勞方代表身分為由，而有差別待遇。",https://www.104.com.tw/job/791js?jobsource=jolist_c_relevance,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
環球睿視股份有限公司,AI/Python Dev(語音辨識/語意分析/文本分析/圖像辨識/數據分析),"環球睿視(UbeStream Inc.)為創櫃(7587)登板之AI科技新創公司，位於台北市內湖科技園區瑞光路，交通停車便利捷運近文湖線港墘站；環球睿視是一間兼具AI人工智慧與ICT資通訊的雲端SaaS公司，為資料科學博士所創辦，提供各領域AIaaS之接地應用服務，助力客服諮詢/餐飲零售/旅遊觀光/運動休閒/醫療健康等領域之智慧科技導入進行數位轉型，亦為政府智慧創新(智慧政府服務)提供商，現徵選AI Python工程師，相關科系在校生或畢業生或相關經驗之開發者，若具有下列任一項相關開發經驗，歡迎附上相關學經歷或作品向本公司投遞履歷，加入本公司AI接地應用開發項目：

1.語意分析 & 文本分析：會使用爬蟲/斷詞/標註技術，發展語意文本分析演算法，除了了解並會使用Deep Learning/Machine Learning等ANN類神經演算法發展NLP/NLU，需學習過Text Mining/Information Retrieval等相關課程，受過相關語義分析理論訓練，具有Data Science/Data Mining/Big Dta相關科系研究所或Lab背景者尤佳。
2.語音辨識：STT/TTS，熟悉華語、英語及其他外語語音辨識技術，能處理多語夾雜或多人發言語句者尤佳。
3.圖像辨識：人臉、一般物體及動態影片之辨識。
4.數據分析：會推薦/分群/分類/型態分析/關聯規則演算法及大數據分析。

其他：
1.會使用雲端AI工具
2.擅長資料視覺化
3.有AI Chatbot或AI Agent開發經驗，具備與常用IM整合能力或經驗
4.有地端(Device/Edge)AIoT開發經驗

相關：
1.非結構化資料庫NoSQL(MongoDB)/Elasticsearch & Lucene
2.後端PHP/MySQL/Laravel/RESTful API
3.網路IM即時通訊Web Socket(Python)
4.前端JS/Vue.js/Bootstrap/RWD
5.手機&PC端Web App/Hybrid App
6.系統Linus(Ubuntu/CentOS等) & 雲端Azure/AWS/GCP

具有以上相關任一開發經驗或專長，對AI對話機器人/語意文本分析/圖像影音辨識/大數據分析/智慧訂餐購物等AICT或AIoT科技有興趣，歡迎投遞履歷面談，與我們共同開發數據智慧接地應用與數位轉型市場；本公司為AI新創登板創櫃公司，團隊夥伴將享有股票認股配股或股票選擇權機會。",待遇面議,台北市內湖區瑞光路335號7樓,,我們提供團隊成員認股權/選擇權的不可多得機會，若你遠眺未來，著重將來股權收益，而非僅是每月薪酬，加入我們創新團隊，你將有機會見證以平台改變人類的生活方式，將你與團隊的未來理想共同實現！,https://www.104.com.tw/job/71f86?jobsource=jolist_c_relevance,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
騰學廣告科技股份有限公司,媒體專員,"TenMax 騰學廣告科技是 funP 媒體集團旗下專注數位廣告技術開發的子公司。由專精大數據分析、數位廣告技術的軟體工程師、資料科學家、與數位行銷專家組成。

職務描述：
1.操作TenMax自有平台廣告
2.廣告成效分析及優化策略建議
3.廣告報表、結案報告的洞察與分析整理
4.業務溝通與協調，協助客戶達成廣告目標
5.根據不同的產業製作廣告趨勢洞察與分析
6.數位廣告文案撰寫

必備條件：
1.對廣告操作與數據分析具熱忱者尤佳
2.曾實際操作過任何廣告媒體之投放平台
3.有自己獨立思考、主動策劃的能力
4.具備簡報撰寫的能力
5.學習能力佳，反應速度快，有效掌控及分配工作優先序","月薪30,000~40,000元",台北市大安區敦化南路二段2號4樓,加分條件：具有代理商資歷1年,"我有你也有的基本款──
》零食餅乾、咖啡茶飲，天天提供！
》年度健康檢查-你是我們的一份子，你的健康當然更要關心！
》團體保險-除了基本意外醫療保險，因公出差也會列入保險範圍！

不只如此，還有──
》不定期公司聚餐-開開心心來上班，快快樂樂打牙祭！
》免費按摩-瞬間打通你的任督二脈與疲勞壓力，給你滿滿的活力與精神！
》家庭照顧假- 家家有本難念的經，帶薪休假，讓你好好平衡家庭與工作，照顧毛小孩也算喔！
》專業內部教育訓練 – 不定期舉辦專業的訓練課程，讓你的功力與日俱增！
》不定期內部競賽 - 提案王，專案銷售王，各種頭銜與獎金等你來挑戰！

這還不夠，更棒的還有──
》歡樂主題尾牙或春酒-讓你盡情變裝玩耍，吃飽喝足抽獎慶新年!
》專案目標達成獎勵-達成目標，不囉唆，公司招待國內外行程，讓你好好放鬆，下回更衝！
》員工旅遊-超級大手筆！每年一次的員工旅遊！
（2015 年去過福岡、峇里島！2016年到泰國、東京、名古屋、北海道！2017 年去尼泊爾、清邁、沖繩、東京、大阪！2018 年去東京、首爾、柬埔寨！ 2019去過沖繩、曼谷、金澤）

》最重要的一點，我們有超級無敵可愛、親切、精益求精的強者同事們☺讓你每天都能大躍進，每天都有新收穫！",https://www.104.com.tw/job/76xj7?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國泰世華商業銀行股份有限公司_人力資源部,"【數據】專案管理師 (數數發中心,DDT)","【職務說明 What will you do】
1. 資料工程開發或資料分析之專案規劃、執行、進度追蹤、風險控管及資源協調 
2. 洞悉、分析業務應用需求缺口，依此設計/探詢內外部解決方案
3. 規劃新數據科技解決方案導入以提升各種業務應用效率 (含系統採購行政作業流程、導入後之應用系統維運)
4. 專案會議召集與議程規劃，並定期向上呈報專案進度
5. 專案經驗傳承、專案文件管理
6. 商業分析師、資料科學家、資料工程師、業務單位等跨域之溝通協調",待遇面議,台北市信義區松仁路7號,"【必要條件】 
1. 具數位應用/數據分析系統規劃導入/營運經驗 (金融相關應用尤佳) 
2. 數據分析、數據工程或軟體開發的專案管理實務經驗二年以上 
3. 具備跨部門與部門內溝通協調能力 
4. 具備發現問題、疏理問題與解決問題能力 
5. 具備將專案產出轉為交付文件或技術文件的文件化能力 
6. 邏輯能力佳 (重要)、主動積極，抗壓性高，溝通技巧佳，具簡報能力 
【加分條件】
1. 具專案或產品的 Presales 經驗尤佳 
2. 具 Hadoop ecosystem 相關大數據知識者尤佳 
3. 具敏捷開發專案管理經驗者尤佳","【專屬於你的幸福】
1. 三節獎金(春節、中秋及端午)
2. 生日禮金
3. 員工優惠存款(行銷專員除外)
4. 年終獎金
5. 旅遊補助津貼
6. 定期教育訓練提升職場競爭力
7. 子女教育基金

【你應該擁有的幸福】
1. 勞保.健保補助
2. 團體保險及健康健檢計畫

【一起陪伴的幸福】
1. 婚喪贈助津貼
2. 急難救助金
3. 住院補助金
4. 社團活動
5. 關係企業優惠

* 以上福利僅適用於國泰世華銀行正職員工，派遣人員另有其他福利項目。",https://www.104.com.tw/job/7a1dt?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前進智能股份有限公司,後端工程師 Backend Developer,"【工作內容】
●依據設計開發 web applications 並根據產品需求運用各類 cloud services 連接各類服務
●技術支援並維護所開發的 web applications
●與前端工程師及資料科學家合作
 
【必要條件】
●具備強烈自我學習及溝通和解決問題的能力
●至少熟悉 1 種以上的程式語言，如：Javascript, Python, Golang 等
●至少熟悉 1 種以上的資料庫使用，如：MongoDB, ElasticSearch, SQL 等
●熟悉 Git 操作並了解 CI/CD 軟體發展流程
 
【加分條件】
●熟悉並曾運用雲端服務於營運系統，例如: GCP, AWS or Azure
●熟悉前端網頁技術
",待遇面議,台北市信義區松仁路97號7樓之C,,"健康檢查補助
提神零食、咖啡、飲料、牛奶、健康午餐
交通方便，離市政府捷運站走路10分鐘，象山捷運站走路7分鐘
不定期公司聚餐、旅遊",https://www.104.com.tw/job/7a6un?jobsource=jolist_c_relevance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
國泰健康管理顧問股份有限公司,數據分析工程師~資訊系統部[台北市],"1.熟悉AWS雲端平台服務：EC2、VPC、S3、Redshift、Lambda、Kinesis、Glue等。
2.負責日常 AWS 雲端服務運維工作，確保系統穩定運行(含系統監控、應用監控、日誌監控、元件升級、安全事件回應處理、成本控制，資源管理和分配等)。
3.數據服務應用程式測試、上線與負責日常數據服務各項問題與緊急狀況處理、排查、追蹤、回報。
4.分析系統瓶頸，優化架構和優化性能與監控系統建置、維護、告警處理及調整，並能依照特定需求完成自訂腳本掌握系統運作狀態。

月薪範圍：面議(經常性薪資4萬含以上)。薪資保障基本工資以上，依據專業能力、工作屬性、過往學經歷等核定，對於優秀人才本公司也願意用更高的待遇聘僱。",待遇面議,台北市大安區敦化南路二段333號7樓,"1.具相關工作經驗3年以上並具AWS相關證照、DB相關證照。
2.熟悉Hadoop分散式系統架構及相關分析工具，如Spark、Hive等、微服務開發及容器化布署流程與無伺服器(sever-less)應用程式開發。
3.具地對雲及雲對雲ETL Pipeline開發、測試、上線與維護能力，可與資料科學家協作，進行機器學習與統計分析模型上線。
4.可進行數據服務應用相關API開發與批次及串流數據工程的自動化、監控、與維運模組開發。","（以下福利除保險以外，其他皆僅限通過試用期之正職人員適用）

● 優渥的獎金及津貼
　1. 年終獎金／績效獎金
　2. 伙食補貼
　3. 端午／中秋禮金各3,000元
　4. 生日禮金2,500元
　5. 結婚津貼11,000元
　6. 生育補助每胎11,000元
　7. 每年二次子女教育獎助金
　8. 人才推薦獎金
　9. 資深員工獎勵金

● 多元的活動
　1. 年度員工旅遊
　2. 免費社團活動
　3. 尾牙
　4. 定期健行活動

● 健全的保險
　1. 勞保
　2. 健保
　3. 團保（保險對象含直系親屬）

● 舒適的工作環境
　1. 員工交誼廳
　2. 哺乳室
　3. 更衣室

● 其他
　1. 教育訓練
　2. 員工制服
　3. 員工免費健康檢查
　4. 集團飯店住宿／餐飲優惠
　5. 年度護士節禮券
　6. 不定期發放免費電影票券",https://www.104.com.tw/job/6ybtc?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國泰金控_國泰金融控股股份有限公司,"數據系統分析師 System Analyst -數據科技(數數發中心, DDT)","1. 參與專案規劃及執行，與業務單位針對數據領域之需求進行訪談、梳理，並產生對應之需求與系統分析規格文件
2. 協助 PM 及資料科學家、資料工程師釐清複雜的需求，並與之溝通需求規格，以利專案/產品開發

(本職務配合公司數據團隊布局策略，若有必要時需至子公司輪調或任務支援)","月薪30,000~90,000元",台北市信義區松仁路7號,"[必要條件]
1. 具二年以上數據領域之程式開發或系統分析實務經驗
2. 能對需求進行歸納分析，將其轉化成系統需求的邏輯規格書、數據流程圖等相關文件
3. 具良好的溝通、表達能力及團隊合作精神，並具獨立作業的能力
4. 熟悉 AWS 或 GCP 環境服務

[加分條件]
1. 熟悉金融業資料 (含銀行、壽險或產險業)，並具備數據處理經驗
2. 熟悉Agile、數據方法論及資料加密、治理相關經驗
3. 具 Hadoop ecosystem 相關大數據知識者尤佳",年終獎金，端午、中秋代金，婚喪禮金，生日禮物，員工保險，子女教育補助費，登山活動，春秋兩季旅遊，年終聚餐補助，國建購屋優惠。,https://www.104.com.tw/job/79fc6?jobsource=jolist_c_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國泰世華商業銀行股份有限公司_人力資源部,"【數據】專案管理師 (數數發中心,DDT)","【職務說明 What will you do】
1. 資料工程開發或資料分析之專案規劃、執行、進度追蹤、風險控管及資源協調 
2. 洞悉、分析業務應用需求缺口，依此設計/探詢內外部解決方案
3. 規劃新數據科技解決方案導入以提升各種業務應用效率 (含系統採購行政作業流程、導入後之應用系統維運)
4. 專案會議召集與議程規劃，並定期向上呈報專案進度
5. 專案經驗傳承、專案文件管理
6. 商業分析師、資料科學家、資料工程師、業務單位等跨域之溝通協調",待遇面議,台北市信義區松仁路7號,"【必要條件】 
1. 具數位應用/數據分析系統規劃導入/營運經驗 (金融相關應用尤佳) 
2. 數據分析、數據工程或軟體開發的專案管理實務經驗二年以上 
3. 具備跨部門與部門內溝通協調能力 
4. 具備發現問題、疏理問題與解決問題能力 
5. 具備將專案產出轉為交付文件或技術文件的文件化能力 
6. 邏輯能力佳 (重要)、主動積極，抗壓性高，溝通技巧佳，具簡報能力 
【加分條件】
1. 具專案或產品的 Presales 經驗尤佳 
2. 具 Hadoop ecosystem 相關大數據知識者尤佳 
3. 具敏捷開發專案管理經驗者尤佳","【專屬於你的幸福】
1. 三節獎金(春節、中秋及端午)
2. 生日禮金
3. 員工優惠存款(行銷專員除外)
4. 年終獎金
5. 旅遊補助津貼
6. 定期教育訓練提升職場競爭力
7. 子女教育基金

【你應該擁有的幸福】
1. 勞保.健保補助
2. 團體保險及健康健檢計畫

【一起陪伴的幸福】
1. 婚喪贈助津貼
2. 急難救助金
3. 住院補助金
4. 社團活動
5. 關係企業優惠

* 以上福利僅適用於國泰世華銀行正職員工，派遣人員另有其他福利項目。",https://www.104.com.tw/job/7a1dt?jobsource=jolist_a_relevance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前進智能股份有限公司,後端工程師 Backend Developer,"【工作內容】
●依據設計開發 web applications 並根據產品需求運用各類 cloud services 連接各類服務
●技術支援並維護所開發的 web applications
●與前端工程師及資料科學家合作
 
【必要條件】
●具備強烈自我學習及溝通和解決問題的能力
●至少熟悉 1 種以上的程式語言，如：Javascript, Python, Golang 等
●至少熟悉 1 種以上的資料庫使用，如：MongoDB, ElasticSearch, SQL 等
●熟悉 Git 操作並了解 CI/CD 軟體發展流程
 
【加分條件】
●熟悉並曾運用雲端服務於營運系統，例如: GCP, AWS or Azure
●熟悉前端網頁技術
",待遇面議,台北市信義區松仁路97號7樓之C,,"健康檢查補助
提神零食、咖啡、飲料、牛奶、健康午餐
交通方便，離市政府捷運站走路10分鐘，象山捷運站走路7分鐘
不定期公司聚餐、旅遊",https://www.104.com.tw/job/7a6un?jobsource=jolist_a_relevance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
